t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
4.4,0.203815,0.824993,0.00481835,0.203904,1.22497,0.000907805,0.203503,0.424893,-0.0026172,-0.573078,0.0463099,-0.0267025
4.45,0.203812,0.824993,0.00482028,0.203909,1.22497,0.000972012,0.203494,0.424892,-0.00263057,-0.56709,0.0461492,-0.026809
4.5,0.203812,0.824993,0.00482028,0.203909,1.22497,0.000972012,0.203494,0.424892,-0.00263057,-0.56709,0.0461492,-0.026809
4.55,0.203812,0.824993,0.00482028,0.203909,1.22497,0.000972012,0.203494,0.424892,-0.00263057,-0.56709,0.0461492,-0.026809
4.6,0.203823,0.824993,0.00482184,0.203905,1.22497,0.00103363,0.2035,0.424892,-0.00264564,-0.561089,0.0459892,-0.0268824
4.65,0.203823,0.824993,0.00482184,0.203905,1.22497,0.00103363,0.2035,0.424892,-0.00264564,-0.561089,0.0459892,-0.0268824
4.7,0.203811,0.824992,0.00481353,0.203908,1.22497,0.00109489,0.20349,0.424891,-0.00267662,-0.555079,0.0458256,-0.0269801
4.75,0.203811,0.824992,0.00481353,0.203908,1.22497,0.00109489,0.20349,0.424891,-0.00267662,-0.555079,0.0458256,-0.0269801
4.8,0.20381,0.824992,0.00481526,0.203907,1.22497,0.00115843,0.203486,0.424891,-0.00269186,-0.549128,0.0456632,-0.0270605
4.85,0.20381,0.824992,0.00481526,0.203907,1.22497,0.00115843,0.203486,0.424891,-0.00269186,-0.549128,0.0456632,-0.0270605
4.9,0.203824,0.824992,0.004816,0.203907,1.22497,0.00121961,0.203486,0.42489,-0.00271287,-0.543162,0.045502,-0.0271201
4.95,0.203824,0.824992,0.004816,0.203907,1.22497,0.00121961,0.203486,0.42489,-0.00271287,-0.543162,0.045502,-0.0271201
5,0.203812,0.824991,0.00480311,0.203909,1.22497,0.00128413,0.203477,0.42489,-0.0027275,-0.537187,0.0453402,-0.0271844
5.05,0.203812,0.824991,0.00480311,0.203909,1.22497,0.00128413,0.203477,0.42489,-0.0027275,-0.537187,0.0453402,-0.0271844
