t,xL,yL,thetaL,x1,y1,theta1,x2,y2,theta2,x3,y3,theta3
6.95,0.453942,0.824988,-0.00277266,0.236727,1.2096,-0.0801013,0.235973,0.439404,0.0686162,-0.542634,0.251658,0.764492
7,0.453917,0.824989,-0.00281568,0.236732,1.2096,-0.0744976,0.235955,0.439403,0.0634006,-0.538334,0.255781,0.764735
7.05,0.453917,0.824989,-0.00281568,0.236732,1.2096,-0.0744976,0.235955,0.439403,0.0634006,-0.538334,0.255781,0.764735
7.1,0.453902,0.824989,-0.0028594,0.2367,1.20961,-0.0692907,0.235948,0.439402,0.0585593,-0.534027,0.259913,0.764951
7.15,0.453902,0.824989,-0.0028594,0.2367,1.20961,-0.0692907,0.235948,0.439402,0.0585593,-0.534027,0.259913,0.764951
7.2,0.453897,0.824989,-0.00290332,0.236678,1.20961,-0.0644655,0.235952,0.439401,0.0540653,-0.529706,0.264059,0.765132
7.25,0.453897,0.824989,-0.00290332,0.236678,1.20961,-0.0644655,0.235952,0.439401,0.0540653,-0.529706,0.264059,0.765132
7.3,0.453902,0.824989,-0.00294731,0.236711,1.20961,-0.0599854,0.235966,0.439402,0.0498934,-0.525358,0.268234,0.765311
7.35,0.453902,0.824989,-0.00294731,0.236711,1.20961,-0.0599854,0.235966,0.439402,0.0498934,-0.525358,0.268234,0.765311
7.4,0.453902,0.824989,-0.00294731,0.236711,1.20961,-0.0599854,0.235966,0.439402,0.0498934,-0.525358,0.268234,0.765311
7.45,0.453918,0.824989,-0.00299135,0.236749,1.20961,-0.0558407,0.235991,0.439403,0.0460203,-0.521037,0.272387,0.765474
7.5,0.453918,0.824989,-0.00299135,0.236749,1.20961,-0.0558407,0.235991,0.439403,0.0460203,-0.521037,0.272387,0.765474
7.55,0.453945,0.824989,-0.00303541,0.236712,1.20961,-0.0520049,0.23598,0.439401,0.0424454,-0.516738,0.276515,0.765612
7.6,0.453945,0.824989,-0.00303541,0.236712,1.20961,-0.0520049,0.23598,0.439401,0.0424454,-0.516738,0.276515,0.765612
7.65,0.45396,0.824988,-0.00308213,0.236685,1.20961,-0.0484421,0.235961,0.4394,0.0391034,-0.512437,0.28065,0.765752
7.7,0.45396,0.824988,-0.00308213,0.236685,1.20961,-0.0484421,0.235961,0.4394,0.0391034,-0.512437,0.28065,0.765752
7.75,0.453933,0.824988,-0.0031252,0.236692,1.20961,-0.0451332,0.235952,0.4394,0.036001,-0.508116,0.284803,0.765881
7.8,0.453933,0.824988,-0.0031252,0.236692,1.20961,-0.0451332,0.235952,0.4394,0.036001,-0.508116,0.284803,0.765881
7.85,0.453917,0.824989,-0.00316856,0.236732,1.20961,-0.042075,0.235954,0.4394,0.0331201,-0.503771,0.288981,0.765996
7.9,0.453917,0.824989,-0.00316856,0.236732,1.20961,-0.042075,0.235954,0.4394,0.0331201,-0.503771,0.288981,0.765996
7.95,0.453917,0.824989,-0.00316856,0.236732,1.20961,-0.042075,0.235954,0.4394,0.0331201,-0.503771,0.288981,0.765996
8,0.453911,0.824989,-0.00321246,0.23672,1.20961,-0.0392474,0.235967,0.439401,0.0304443,-0.499454,0.293134,0.766099
8.05,0.453911,0.824989,-0.00321246,0.23672,1.20961,-0.0392474,0.235967,0.439401,0.0304443,-0.499454,0.293134,0.766099
8.1,0.453916,0.824989,-0.00325652,0.236692,1.20961,-0.0366191,0.235987,0.439402,0.0302006,-0.495164,0.297258,0.766238
8.15,0.453916,0.824989,-0.00325652,0.236692,1.20961,-0.0366191,0.235987,0.439402,0.0302006,-0.495164,0.297258,0.766238
8.2,0.453931,0.824989,-0.00330064,0.236671,1.20962,-0.0363659,0.235997,0.439403,0.0301909,-0.490872,0.301391,0.766351
8.25,0.453931,0.824989,-0.00330064,0.236671,1.20962,-0.0363659,0.235997,0.439403,0.0301909,-0.490872,0.301391,0.766351
8.3,0.453957,0.824988,-0.00334481,0.236659,1.20962,-0.0363712,0.235972,0.439403,0.030142,-0.48653,0.305568,0.766461
