time,xr,yr,theta_r,xt,yt,d,e_theta,v,w
11.6,1.11046,0.824702,-0.720713,1.25,0.75,0.158279,0.229199,0.0225388,0.0949809
11.65,1.11304,0.822465,-0.70929,1.25,0.75,0.15495,0.222641,0.0218769,0.095217
11.7,1.11564,0.820268,-0.697485,1.25,0.75,0.151629,0.215637,0.0212958,0.0941098
11.75,1.11811,0.818221,-0.685754,1.25,0.75,0.148488,0.208391,0.0207457,0.0928431
11.8,1.11811,0.818221,-0.685754,1.25,0.75,0.148488,0.208391,0.0206388,0.0942601
11.85,1.12054,0.81626,-0.674159,1.25,0.75,0.145429,0.201092,0.0201124,0.0927656
11.9,1.123,0.814327,-0.662571,1.25,0.75,0.142366,0.193741,0.0195899,0.0911692
11.95,1.12455,0.813128,-0.654943,1.25,0.75,0.140438,0.188728,0.0192323,0.0902811
12,1.1261,0.811952,-0.647514,1.25,0.75,0.138529,0.183863,0.0188821,0.0892329
12.05,1.1261,0.811952,-0.647514,1.25,0.75,0.138529,0.183863,0.0187968,0.090005
12.1,1.12839,0.810242,-0.636439,1.25,0.75,0.135714,0.176509,0.0183324,0.0878597
12.15,1.13064,0.808602,-0.625447,1.25,0.75,0.132972,0.169056,0.0178848,0.0855964
12.2,1.13064,0.808602,-0.625447,1.25,0.75,0.132972,0.169056,0.0178104,0.0862054
12.25,1.13282,0.807046,-0.614729,1.25,0.75,0.130324,0.161667,0.0173859,0.0838641
12.3,1.13503,0.805509,-0.604171,1.25,0.75,0.127669,0.154371,0.0169638,0.0815373
12.35,1.13503,0.805509,-0.604171,1.25,0.75,0.127669,0.154371,0.0169002,0.0820229
12.4,1.13715,0.804063,-0.593961,1.25,0.75,0.125127,0.147184,0.0165034,0.07966
12.45,1.13923,0.802682,-0.583957,1.25,0.75,0.122663,0.140033,0.0161218,0.077258
12.5,1.13923,0.802682,-0.583957,1.25,0.75,0.122663,0.140033,0.0160674,0.0776673
12.55,1.14126,0.801359,-0.574269,1.25,0.75,0.120261,0.133031,0.0157016,0.0752534
12.6,1.14262,0.800472,-0.567809,1.25,0.75,0.118655,0.128437,0.0154193,0.0739696
12.65,1.14457,0.799243,-0.558613,1.25,0.75,0.116366,0.121664,0.0150772,0.0716021
12.7,1.1459,0.798414,-0.552613,1.25,0.75,0.114803,0.117276,0.0148318,0.070163
12.75,1.14715,0.797653,-0.546821,1.25,0.75,0.113351,0.112934,0.0146046,0.0687212
12.8,1.14906,0.796508,-0.538305,1.25,0.75,0.111141,0.106558,0.0142817,0.066446
12.85,1.14906,0.796508,-0.538305,1.25,0.75,0.111141,0.106558,0.0142458,0.0667168
12.9,1.15092,0.795408,-0.529998,1.25,0.75,0.10899,0.100264,0.0139354,0.0644442
12.95,1.15275,0.794352,-0.521876,1.25,0.75,0.106891,0.0940101,0.013635,0.0621568
13,1.15275,0.794352,-0.521876,1.25,0.75,0.106891,0.0940101,0.0136041,0.0624066
13.05,1.15452,0.793345,-0.514135,1.25,0.75,0.104859,0.0879923,0.0133166,0.0601873
13.1,1.15572,0.792672,-0.508996,1.25,0.75,0.103487,0.0839767,0.0131143,0.0587792
13.15,1.15688,0.79203,-0.504006,1.25,0.75,0.102165,0.0800173,0.0129207,0.0573723
13.2,1.15805,0.791393,-0.499161,1.25,0.75,0.10084,0.076183,0.0127283,0.0560041
13.25,1.15973,0.790487,-0.492094,1.25,0.75,0.0989355,0.070486,0.0124646,0.0538753
13.3,1.15973,0.790487,-0.492094,1.25,0.75,0.0989355,0.070486,0.0124418,0.05408
13.35,1.16139,0.789609,-0.485312,1.25,0.75,0.0970635,0.0649688,0.0121855,0.0519884
13.4,1.16305,0.788739,-0.478711,1.25,0.75,0.0951872,0.0595696,0.0119289,0.0499479
13.45,1.16305,0.788739,-0.478711,1.25,0.75,0.0951872,0.0595696,0.0119093,0.0501427
13.5,1.16465,0.787918,-0.472487,1.25,0.75,0.0933915,0.0544047,0.0116661,0.0481704
13.55,1.1657,0.787385,-0.468332,1.25,0.75,0.0922141,0.0508933,0.0115023,0.0468797
13.6,1.16676,0.786855,-0.464358,1.25,0.75,0.0910344,0.0475451,0.0113377,0.0456529
13.65,1.16828,0.786103,-0.45858,1.25,0.75,0.0893405,0.0425843,0.0111112,0.0437497
13.7,1.16931,0.7856,-0.454863,1.25,0.75,0.0881971,0.0393703,0.0109533,0.0425648
13.75,1.16931,0.7856,-0.454863,1.25,0.75,0.0881971,0.0393703,0.0109383,0.0427326
13.8,1.17079,0.78488,-0.449548,1.25,0.75,0.0865478,0.034741,0.0107186,0.0409507
13.85,1.17224,0.78419,-0.444364,1.25,0.75,0.0849479,0.0301398,0.0105072,0.0391603
13.9,1.17224,0.78419,-0.444364,1.25,0.75,0.0849479,0.0301398,0.0104927,0.0393422
13.95,1.17368,0.783508,-0.439477,1.25,0.75,0.08335,0.02576,0.0102767,0.0376906
14,1.17509,0.782852,-0.434676,1.25,0.75,0.081799,0.0213903,0.0100728,0.0359925
14.05,1.17649,0.782209,-0.43006,1.25,0.75,0.0802589,0.0171125,0.00987172,0.0342973
